interaction_id,user_id,shoe_id,event_type,rating,timestamp
11211,460,483,wishlist,,2025-05-24T15:42:52.869826
11212,162,310,view,,2025-03-24T15:42:52.869826
11213,62,329,purchase,,2024-11-13T15:42:52.869826
11214,18,94,purchase,4.6,2025-08-10T15:42:52.869826
11215,202,107,view,,2024-10-14T15:42:52.869826
11216,431,465,view,,2025-07-24T15:42:52.869826
11217,955,438,wishlist,,2025-02-22T15:42:52.869826
11218,534,105,wishlist,,2025-04-12T15:42:52.869826
11219,266,183,view,,2024-09-17T15:42:52.869826
11220,144,179,purchase,4.6,2025-07-30T15:42:52.869826
11221,648,383,view,,2025-07-19T15:42:52.869826
11222,564,317,view,,2025-07-12T15:42:52.869826
11223,149,59,view,,2025-02-05T15:42:52.869826
11224,841,39,purchase,,2024-11-05T15:42:52.869826
11225,508,88,view,,2024-11-03T15:42:52.869826
11226,14,224,view,,2024-10-25T15:42:52.869826
11227,797,303,view,,2025-07-24T15:42:52.869826
11228,801,259,view,,2024-09-04T15:42:52.869826
11229,42,308,wishlist,,2024-12-18T15:42:52.869826
11230,385,335,view,,2025-03-10T15:42:52.869826
11231,309,234,wishlist,,2025-05-28T15:42:52.869826
11232,86,497,add_to_cart,,2024-08-10T15:42:52.869826
11233,861,146,view,,2024-12-22T15:42:52.869826
11234,840,65,view,,2024-08-26T15:42:52.869826
11235,285,346,rating,2.2,2024-10-25T15:42:52.869826
11236,100,283,view,,2025-08-10T15:42:52.869826
11237,468,214,view,,2025-06-12T15:42:52.869826
11238,160,481,wishlist,,2024-12-01T15:42:52.869826
11239,946,215,wishlist,,2025-06-24T15:42:52.869826
11240,57,359,view,,2024-08-26T15:42:52.869826
11241,423,327,view,,2025-05-19T15:42:52.869826
11242,354,236,purchase,,2025-06-19T15:42:52.869826
11243,757,376,view,,2025-08-02T15:42:52.869826
11244,316,268,view,,2025-04-09T15:42:52.869826
11245,767,136,view,,2024-10-03T15:42:52.869826
11246,712,175,rating,3.7,2025-03-15T15:42:52.869826
11247,716,399,wishlist,,2025-06-29T15:42:52.869826
11248,919,299,view,,2024-08-27T15:42:52.869826
11249,685,424,view,,2025-05-25T15:42:52.869826
11250,588,309,view,,2025-02-21T15:42:52.869826
11251,226,222,view,,2025-06-02T15:42:52.869826
11252,711,190,wishlist,,2024-10-23T15:42:52.869826
11253,639,94,view,,2024-08-18T15:42:52.869826
11254,128,492,view,,2025-08-02T15:42:52.869826
11255,919,392,view,,2025-02-28T15:42:52.869826
11256,415,133,view,,2024-10-30T15:42:52.869826
11257,180,274,wishlist,,2025-07-29T15:42:52.869826
11258,761,151,add_to_cart,,2024-10-02T15:42:52.869826
11259,135,328,add_to_cart,,2025-01-24T15:42:52.869826
11260,391,219,wishlist,,2024-11-14T15:42:52.869826
11261,733,381,view,,2025-03-03T15:42:52.869826
11262,821,350,wishlist,,2024-11-13T15:42:52.869826
11263,162,272,view,,2025-08-01T15:42:52.869826
11264,636,331,view,,2024-10-03T15:42:52.869826
11265,292,408,view,,2024-10-29T15:42:52.869826
11266,506,491,view,,2025-05-22T15:42:52.869826
11267,972,475,view,,2025-03-29T15:42:52.869826
11268,336,351,view,,2024-11-03T15:42:52.869826
11269,271,139,view,,2024-10-04T15:42:52.869826
11270,514,321,wishlist,,2025-08-07T15:42:52.869826
11271,700,371,wishlist,,2025-06-14T15:42:52.869826
11272,593,410,view,,2025-01-30T15:42:52.869826
11273,244,221,wishlist,,2025-05-04T15:42:52.869826
11274,116,41,wishlist,,2025-02-25T15:42:52.869826
11275,392,201,add_to_cart,,2025-07-07T15:42:52.869826
11276,892,488,view,,2025-07-27T15:42:52.869826
11277,674,187,add_to_cart,,2025-08-06T15:42:52.869826
11278,255,162,view,,2025-01-03T15:42:52.869826
11279,750,281,wishlist,,2025-02-05T15:42:52.869826
11280,644,66,wishlist,,2024-08-27T15:42:52.869826
11281,95,421,add_to_cart,,2024-08-27T15:42:52.869826
11282,205,76,view,,2024-12-18T15:42:52.869826
11283,696,239,wishlist,,2025-02-12T15:42:52.869826
11284,17,376,purchase,,2024-10-21T15:42:52.869826
11285,500,425,purchase,,2025-05-16T15:42:52.869826
11286,939,344,wishlist,,2024-11-26T15:42:52.869826
11287,259,14,view,,2024-11-28T15:42:52.869826
11288,551,307,view,,2025-04-06T15:42:52.869826
11289,330,282,view,,2025-03-22T15:42:52.869826
11290,652,148,add_to_cart,,2025-02-25T15:42:52.869826
11291,390,296,view,,2025-07-24T15:42:52.869826
11292,798,157,purchase,,2024-09-17T15:42:52.869826
11293,563,474,view,,2025-07-21T15:42:52.869826
11294,986,196,wishlist,,2024-08-14T15:42:52.869826
11295,771,443,view,,2024-12-19T15:42:52.869826
11296,257,459,view,,2025-07-10T15:42:52.869826
11297,596,229,view,,2024-12-05T15:42:52.869826
11298,949,215,view,,2025-02-21T15:42:52.869826
11299,682,331,view,,2025-04-07T15:42:52.869826
11300,430,500,add_to_cart,,2025-03-30T15:42:52.869826
11301,81,229,view,,2024-12-15T15:42:52.869826
11302,162,54,view,,2024-10-08T15:42:52.869826
11303,341,374,rating,2.4,2025-02-19T15:42:52.869826
11304,510,490,wishlist,,2025-04-25T15:42:52.869826
11305,329,257,purchase,4.7,2025-02-14T15:42:52.869826
11306,151,320,purchase,,2024-12-27T15:42:52.869826
11307,832,146,view,,2025-08-03T15:42:52.869826
11308,195,214,add_to_cart,,2024-11-05T15:42:52.869826
11309,119,44,wishlist,,2025-01-19T15:42:52.869826
11310,541,295,view,,2024-12-24T15:42:52.869826
11311,804,389,wishlist,,2024-10-29T15:42:52.869826
11312,320,323,view,,2025-05-23T15:42:52.869826
11313,244,33,view,,2024-11-04T15:42:52.869826
11314,951,59,view,,2025-04-24T15:42:52.869826
11315,473,475,purchase,3.6,2024-11-17T15:42:52.869826
11316,642,141,view,,2025-07-22T15:42:52.869826
11317,629,11,view,,2024-10-13T15:42:52.869826
11318,861,165,wishlist,,2025-07-27T15:42:52.869826
11319,547,174,purchase,,2025-05-11T15:42:52.869826
11320,493,312,wishlist,,2025-02-18T15:42:52.869826
11321,342,183,view,,2025-03-10T15:42:52.869826
11322,109,351,add_to_cart,,2025-02-26T15:42:52.869826
11323,843,327,view,,2025-04-20T15:42:52.869826
11324,111,221,view,,2025-07-26T15:42:52.869826
11325,850,123,add_to_cart,,2025-04-03T15:42:52.869826
11326,270,426,view,,2024-12-18T15:42:52.869826
11327,335,491,view,,2024-09-07T15:42:52.869826
11328,865,278,view,,2025-05-06T15:42:52.869826
11329,351,456,add_to_cart,,2025-05-31T15:42:52.869826
11330,281,98,wishlist,,2024-12-03T15:42:52.869826
11331,518,45,view,,2024-09-10T15:42:52.869826
11332,371,408,view,,2024-12-17T15:42:52.869826
11333,833,69,add_to_cart,,2024-09-18T15:42:52.869826
11334,447,191,wishlist,,2025-01-11T15:42:52.869826
11335,299,86,wishlist,,2025-06-23T15:42:52.869826
11336,833,431,purchase,3.9,2025-01-15T15:42:52.869826
11337,925,129,rating,4.6,2025-05-26T15:42:52.869826
11338,203,54,view,,2025-01-01T15:42:52.869826
11339,503,437,rating,2.9,2025-07-17T15:42:52.869826
11340,810,182,purchase,4.2,2024-09-26T15:42:52.869826
11341,965,144,wishlist,,2024-12-10T15:42:52.869826
11342,230,449,view,,2025-05-02T15:42:52.869826
11343,924,373,wishlist,,2024-11-12T15:42:52.869826
11344,635,121,view,,2024-12-28T15:42:52.869826
11345,491,3,rating,3.8,2025-06-17T15:42:52.869826
11346,108,58,wishlist,,2024-11-13T15:42:52.869826
11347,842,377,wishlist,,2025-04-24T15:42:52.869826
11348,81,435,view,,2024-08-22T15:42:52.869826
11349,470,265,view,,2024-09-20T15:42:52.869826
11350,54,452,view,,2025-05-28T15:42:52.869826
11351,779,64,rating,2.0,2025-07-20T15:42:52.869826
11352,998,86,view,,2024-10-06T15:42:52.869826
11353,20,201,view,,2025-06-06T15:42:52.869826
11354,441,443,view,,2024-11-10T15:42:52.869826
11355,767,187,view,,2025-05-31T15:42:52.869826
11356,844,117,wishlist,,2025-05-28T15:42:52.869826
11357,258,242,view,,2025-06-18T15:42:52.869826
11358,220,393,purchase,,2025-02-01T15:42:52.869826
11359,829,71,add_to_cart,,2024-08-16T15:42:52.869826
11360,928,60,view,,2024-09-06T15:42:52.869826
11361,492,188,view,,2024-12-05T15:42:52.869826
11362,798,217,view,,2025-03-17T15:42:52.869826
11363,827,8,view,,2025-02-22T15:42:52.869826
11364,597,452,view,,2025-02-05T15:42:52.869826
11365,561,383,view,,2024-09-26T15:42:52.869826
11366,83,354,add_to_cart,,2025-08-07T15:42:52.869826
11367,920,260,view,,2025-07-23T15:42:52.869826
11368,698,5,wishlist,,2025-06-23T15:42:52.869826
11369,382,140,view,,2025-02-14T15:42:52.869826
11370,781,316,view,,2025-04-02T15:42:52.869826
11371,116,62,wishlist,,2024-12-17T15:42:52.869826
11372,571,461,add_to_cart,,2024-08-25T15:42:52.869826
11373,81,5,view,,2024-10-02T15:42:52.869826
11374,423,394,view,,2024-11-03T15:42:52.869826
11375,696,60,view,,2024-10-27T15:42:52.869826
11376,242,118,wishlist,,2024-08-17T15:42:52.869826
11377,99,274,rating,4.9,2024-10-22T15:42:52.869826
11378,160,221,wishlist,,2025-04-08T15:42:52.869826
11379,948,262,purchase,3.8,2025-03-03T15:42:52.869826
11380,212,224,view,,2024-11-21T15:42:52.869826
11381,929,270,view,,2025-01-29T15:42:52.869826
11382,850,247,view,,2024-10-23T15:42:52.869826
11383,144,97,purchase,3.1,2025-07-28T15:42:52.869826
11384,726,179,purchase,,2024-11-17T15:42:52.869826
11385,999,315,view,,2024-11-07T15:42:52.869826
11386,466,495,view,,2025-05-22T15:42:52.869826
11387,512,266,view,,2024-12-29T15:42:52.869826
11388,491,115,wishlist,,2024-11-23T15:42:52.869826
11389,566,213,view,,2024-10-30T15:42:52.869826
11390,197,202,view,,2025-05-26T15:42:52.869826
11391,264,282,wishlist,,2025-04-28T15:42:52.869826
11392,123,226,view,,2025-07-31T15:42:52.869826
11393,893,74,add_to_cart,,2024-11-10T15:42:52.869826
11394,572,6,purchase,,2024-12-25T15:42:52.869826
11395,74,193,view,,2025-01-31T15:42:52.869826
11396,182,332,wishlist,,2024-11-19T15:42:52.869826
11397,500,378,view,,2024-11-30T15:42:52.869826
11398,895,219,wishlist,,2024-08-12T15:42:52.869826
11399,352,416,view,,2025-04-26T15:42:52.869826
11400,366,225,view,,2025-01-05T15:42:52.869826
11401,675,3,wishlist,,2024-09-22T15:42:52.869826
11402,10,118,wishlist,,2025-03-01T15:42:52.869826
11403,562,441,add_to_cart,,2024-12-26T15:42:52.869826
11404,229,431,view,,2024-10-13T15:42:52.869826
11405,624,97,wishlist,,2025-08-01T15:42:52.869826
11406,272,6,view,,2024-10-13T15:42:52.869826
11407,635,93,view,,2025-02-27T15:42:52.869826
11408,822,279,view,,2025-01-15T15:42:52.869826
11409,12,99,view,,2025-03-10T15:42:52.869826
11410,22,57,view,,2025-02-08T15:42:52.869826
11411,551,288,view,,2025-07-08T15:42:52.869826
11412,405,386,wishlist,,2025-06-05T15:42:52.869826
11413,509,318,view,,2024-12-28T15:42:52.869826
11414,749,491,view,,2025-03-19T15:42:52.869826
11415,704,473,view,,2024-12-08T15:42:52.869826
11416,830,204,wishlist,,2025-04-30T15:42:52.869826
11417,603,408,add_to_cart,,2024-12-23T15:42:52.869826
11418,46,151,purchase,,2024-09-24T15:42:52.869826
11419,707,130,view,,2025-04-28T15:42:52.869826
11420,75,256,view,,2025-08-04T15:42:52.869826
11421,770,496,view,,2025-01-05T15:42:52.869826
11422,628,73,view,,2024-12-24T15:42:52.869826
11423,154,404,purchase,,2025-02-09T15:42:52.869826
11424,234,100,view,,2025-07-22T15:42:52.869826
11425,916,426,wishlist,,2025-06-04T15:42:52.869826
11426,823,111,purchase,,2025-03-23T15:42:52.869826
11427,758,314,view,,2024-08-14T15:42:52.869826
11428,951,411,view,,2025-03-24T15:42:52.869826
11429,253,408,view,,2025-05-09T15:42:52.869826
11430,818,126,wishlist,,2025-05-31T15:42:52.869826
11431,182,303,add_to_cart,,2024-12-18T15:42:52.869826
11432,686,5,view,,2024-08-28T15:42:52.869826
11433,642,119,wishlist,,2025-06-11T15:42:52.869826
11434,805,486,view,,2025-03-27T15:42:52.869826
11435,698,424,add_to_cart,,2025-02-21T15:42:52.869826
11436,280,13,view,,2025-02-15T15:42:52.869826
11437,650,444,purchase,,2025-03-09T15:42:52.869826
11438,107,385,add_to_cart,,2024-08-12T15:42:52.869826
11439,295,125,view,,2025-05-04T15:42:52.869826
11440,780,5,wishlist,,2024-08-18T15:42:52.869826
11441,367,473,rating,1.3,2024-11-24T15:42:52.869826
11442,93,60,wishlist,,2024-08-25T15:42:52.869826
11443,258,95,view,,2025-06-29T15:42:52.869826
11444,464,394,view,,2025-02-11T15:42:52.869826
11445,557,379,view,,2024-12-27T15:42:52.869826
11446,794,473,add_to_cart,,2024-11-28T15:42:52.869826
11447,134,213,view,,2024-12-04T15:42:52.869826
11448,998,35,view,,2024-09-20T15:42:52.869826
11449,476,148,view,,2024-11-03T15:42:52.869826
11450,244,432,purchase,,2024-08-10T15:42:52.869826
11451,942,106,view,,2025-03-31T15:42:52.869826
11452,758,286,view,,2025-04-05T15:42:52.869826
11453,821,353,wishlist,,2024-09-15T15:42:52.869826
11454,36,231,view,,2025-03-05T15:42:52.869826
11455,407,34,view,,2025-06-04T15:42:52.869826
11456,922,90,view,,2025-04-16T15:42:52.869826
11457,619,233,add_to_cart,,2025-06-23T15:42:52.869826
11458,566,452,rating,4.3,2024-12-31T15:42:52.869826
11459,530,103,view,,2025-04-12T15:42:52.869826
11460,253,441,view,,2024-12-31T15:42:52.869826
11461,897,365,view,,2025-01-02T15:42:52.869826
11462,619,196,wishlist,,2025-07-18T15:42:52.869826
11463,732,427,purchase,,2025-05-19T15:42:52.869826
11464,220,436,view,,2024-10-19T15:42:52.869826
11465,606,245,view,,2025-06-28T15:42:52.869826
11466,492,12,wishlist,,2024-10-08T15:42:52.869826
11467,584,98,view,,2024-09-29T15:42:52.869826
11468,988,176,view,,2025-05-03T15:42:52.869826
11469,128,19,purchase,4.7,2024-12-30T15:42:52.869826
11470,533,327,view,,2024-11-04T15:42:52.869826
11471,161,335,view,,2025-03-25T15:42:52.869826
11472,505,23,view,,2025-07-13T15:42:52.869826
11473,502,435,purchase,,2024-12-24T15:42:52.869826
11474,385,430,view,,2025-03-18T15:42:52.869826
11475,296,27,view,,2025-06-24T15:42:52.869826
11476,199,271,view,,2025-01-09T15:42:52.869826
11477,325,321,view,,2024-09-06T15:42:52.869826
11478,911,323,add_to_cart,,2024-09-05T15:42:52.869826
11479,8,86,view,,2025-01-20T15:42:52.869826
11480,575,164,wishlist,,2025-07-10T15:42:52.869826
11481,714,98,view,,2024-09-01T15:42:52.869826
11482,447,157,view,,2025-02-08T15:42:52.869826
11483,709,79,view,,2024-11-22T15:42:52.869826
11484,800,366,view,,2025-05-31T15:42:52.869826
11485,450,417,view,,2025-05-11T15:42:52.869826
11486,317,302,view,,2025-05-16T15:42:52.869826
11487,599,351,view,,2025-02-16T15:42:52.869826
11488,938,352,view,,2025-05-11T15:42:52.869826
11489,59,187,rating,4.0,2024-08-25T15:42:52.869826
11490,761,182,view,,2024-12-07T15:42:52.869826
11491,928,37,view,,2025-03-20T15:42:52.869826
11492,473,88,wishlist,,2025-07-28T15:42:52.869826
11493,930,214,view,,2025-08-08T15:42:52.869826
11494,101,164,view,,2025-04-14T15:42:52.869826
11495,244,2,purchase,3.5,2024-10-26T15:42:52.869826
11496,142,393,view,,2025-05-25T15:42:52.869826
11497,999,176,view,,2024-11-29T15:42:52.869826
11498,403,44,wishlist,,2025-04-23T15:42:52.869826
11499,884,245,view,,2025-07-15T15:42:52.869826
11500,589,307,wishlist,,2024-08-14T15:42:52.869826
11501,200,437,view,,2024-10-01T15:42:52.869826
11502,639,467,wishlist,,2025-04-09T15:42:52.869826
11503,616,205,purchase,,2024-11-15T15:42:52.869826
11504,597,216,view,,2025-02-01T15:42:52.869826
11505,768,356,view,,2025-03-15T15:42:52.869826
11506,38,154,wishlist,,2024-10-12T15:42:52.869826
11507,359,297,wishlist,,2025-04-26T15:42:52.869826
11508,941,430,wishlist,,2025-04-07T15:42:52.869826
11509,828,446,view,,2025-02-13T15:42:52.869826
11510,60,253,view,,2025-06-06T15:42:52.869826
11511,64,321,view,,2024-09-25T15:42:52.869826
11512,621,180,view,,2025-06-15T15:42:52.869826
11513,139,412,view,,2025-05-19T15:42:52.869826
11514,501,302,view,,2024-08-28T15:42:52.869826
11515,456,465,view,,2024-12-29T15:42:52.869826
11516,918,115,purchase,,2025-04-14T15:42:52.869826
11517,679,425,view,,2025-06-25T15:42:52.869826
11518,665,175,view,,2024-09-17T15:42:52.869826
11519,656,225,view,,2024-12-01T15:42:52.869826
11520,20,344,rating,1.5,2025-06-13T15:42:52.869826
11521,408,185,view,,2025-02-22T15:42:52.869826
11522,644,479,view,,2025-02-08T15:42:52.869826
11523,247,458,view,,2025-07-14T15:42:52.869826
11524,947,312,view,,2025-03-29T15:42:52.869826
11525,705,279,view,,2024-10-12T15:42:52.869826
11526,64,195,view,,2025-02-20T15:42:52.869826
11527,953,239,wishlist,,2025-04-12T15:42:52.869826
11528,441,424,view,,2024-11-14T15:42:52.869826
11529,810,16,view,,2024-09-07T15:42:52.869826
11530,369,395,wishlist,,2025-06-06T15:42:52.869826
11531,412,69,view,,2025-04-12T15:42:52.869826
11532,144,356,view,,2024-09-19T15:42:52.869826
11533,348,207,add_to_cart,,2025-06-18T15:42:52.869826
11534,506,307,view,,2025-01-06T15:42:52.869826
11535,881,314,wishlist,,2025-06-10T15:42:52.869826
11536,800,192,view,,2024-12-13T15:42:52.869826
11537,710,23,wishlist,,2024-11-19T15:42:52.869826
11538,422,338,view,,2024-10-05T15:42:52.869826
11539,164,495,view,,2025-05-31T15:42:52.869826
11540,221,174,view,,2024-10-20T15:42:52.869826
11541,293,3,view,,2024-10-30T15:42:52.869826
11542,924,438,view,,2024-08-12T15:42:52.869826
11543,419,60,add_to_cart,,2025-07-03T15:42:52.869826
11544,519,406,purchase,,2024-09-09T15:42:52.869826
11545,780,143,view,,2024-10-09T15:42:52.869826
11546,997,210,view,,2025-01-01T15:42:52.869826
11547,583,207,purchase,,2025-02-27T15:42:52.869826
11548,384,388,view,,2024-09-18T15:42:52.869826
11549,262,119,view,,2024-11-29T15:42:52.869826
11550,758,394,view,,2025-01-30T15:42:52.869826
11551,814,411,view,,2025-03-26T15:42:52.869826
11552,9,103,view,,2025-05-01T15:42:52.869826
11553,782,289,wishlist,,2025-07-04T15:42:52.869826
11554,764,387,view,,2024-12-10T15:42:52.869826
11555,386,63,wishlist,,2024-09-10T15:42:52.869826
11556,722,268,view,,2025-02-21T15:42:52.869826
11557,312,238,view,,2024-09-06T15:42:52.869826
11558,171,452,add_to_cart,,2024-12-25T15:42:52.869826
11559,273,118,wishlist,,2024-11-11T15:42:52.869826
11560,267,358,view,,2025-07-17T15:42:52.869826
11561,717,260,view,,2024-10-04T15:42:52.869826
11562,212,119,wishlist,,2024-11-04T15:42:52.869826
11563,962,1,wishlist,,2025-04-14T15:42:52.869826
11564,910,196,wishlist,,2024-10-02T15:42:52.869826
11565,326,409,view,,2025-03-26T15:42:52.869826
11566,915,331,add_to_cart,,2025-03-24T15:42:52.869826
11567,343,477,view,,2025-06-20T15:42:52.869826
11568,346,94,view,,2024-09-23T15:42:52.869826
11569,467,247,view,,2024-10-04T15:42:52.869826
11570,424,85,wishlist,,2025-02-11T15:42:52.869826
11571,566,177,view,,2025-02-05T15:42:52.869826
11572,514,189,purchase,,2024-10-31T15:42:52.869826
11573,511,110,purchase,3.4,2025-07-27T15:42:52.869826
11574,706,451,view,,2024-10-20T15:42:52.869826
11575,535,290,rating,2.2,2025-01-07T15:42:52.869826
11576,646,21,view,,2025-02-17T15:42:52.869826
11577,84,373,view,,2025-06-22T15:42:52.869826
11578,221,447,wishlist,,2025-06-22T15:42:52.869826
11579,138,43,view,,2024-10-08T15:42:52.869826
11580,596,392,wishlist,,2025-02-02T15:42:52.869826
11581,942,43,view,,2025-01-25T15:42:52.869826
11582,568,77,purchase,,2024-09-12T15:42:52.869826
11583,407,176,rating,2.3,2024-10-04T15:42:52.869826
11584,547,242,add_to_cart,,2025-05-03T15:42:52.869826
11585,266,86,view,,2025-03-07T15:42:52.869826
11586,113,444,add_to_cart,,2024-10-04T15:42:52.869826
11587,703,255,view,,2025-02-20T15:42:52.869826
11588,802,314,rating,2.9,2024-08-21T15:42:52.869826
11589,211,104,view,,2024-10-02T15:42:52.869826
11590,27,159,wishlist,,2025-03-22T15:42:52.869826
11591,539,298,view,,2025-07-11T15:42:52.869826
11592,491,49,view,,2025-02-25T15:42:52.869826
11593,261,157,view,,2024-11-06T15:42:52.869826
11594,996,251,view,,2025-03-18T15:42:52.869826
11595,10,10,view,,2025-08-10T15:42:52.869826
11596,30,101,purchase,4.9,2025-01-15T15:42:52.869826
11597,756,214,view,,2024-11-13T15:42:52.869826
11598,467,290,view,,2025-03-16T15:42:52.869826
11599,80,326,view,,2024-12-25T15:42:52.869826
11600,30,69,add_to_cart,,2025-04-27T15:42:52.869826
11601,877,285,add_to_cart,,2024-09-15T15:42:52.869826
11602,987,135,rating,4.8,2025-04-12T15:42:52.869826
11603,219,135,purchase,3.7,2025-04-22T15:42:52.869826
11604,589,455,view,,2024-09-17T15:42:52.869826
11605,635,360,view,,2025-04-13T15:42:52.869826
11606,713,61,add_to_cart,,2025-06-01T15:42:52.869826
11607,374,216,add_to_cart,,2025-03-17T15:42:52.869826
11608,822,42,view,,2024-10-26T15:42:52.869826
11609,752,214,view,,2024-09-23T15:42:52.869826
11610,710,146,add_to_cart,,2025-02-21T15:42:52.869826
11611,418,281,add_to_cart,,2024-12-08T15:42:52.869826
11612,643,358,wishlist,,2024-09-20T15:42:52.869826
11613,515,307,rating,3.5,2024-10-12T15:42:52.869826
11614,26,240,view,,2024-09-29T15:42:52.869826
11615,418,177,view,,2025-04-29T15:42:52.869826
11616,772,494,view,,2024-09-02T15:42:52.869826
11617,639,411,rating,2.5,2025-03-04T15:42:52.869826
11618,186,47,view,,2025-02-28T15:42:52.869826
11619,843,113,wishlist,,2025-07-02T15:42:52.869826
11620,625,201,view,,2024-10-18T15:42:52.869826
11621,85,424,wishlist,,2024-09-11T15:42:52.869826
11622,45,31,add_to_cart,,2025-04-09T15:42:52.869826
11623,815,367,view,,2025-03-03T15:42:52.869826
11624,153,416,view,,2024-11-19T15:42:52.869826
11625,927,126,view,,2025-04-01T15:42:52.869826
11626,937,258,view,,2025-07-21T15:42:52.869826
11627,718,131,add_to_cart,,2025-01-27T15:42:52.869826
11628,640,110,view,,2025-07-04T15:42:52.869826
11629,431,316,view,,2024-11-26T15:42:52.869826
11630,611,326,add_to_cart,,2024-12-23T15:42:52.869826
11631,59,456,view,,2025-03-19T15:42:52.869826
11632,259,410,view,,2025-06-06T15:42:52.869826
11633,708,479,wishlist,,2025-04-12T15:42:52.869826
11634,794,161,add_to_cart,,2024-09-08T15:42:52.869826
11635,749,170,view,,2025-07-29T15:42:52.869826
11636,352,168,purchase,,2025-07-27T15:42:52.869826
11637,781,194,view,,2025-01-08T15:42:52.869826
11638,190,218,wishlist,,2025-07-03T15:42:52.869826
11639,122,232,view,,2024-09-12T15:42:52.869826
11640,301,484,view,,2025-04-09T15:42:52.869826
11641,474,15,view,,2024-12-18T15:42:52.869826
11642,442,88,wishlist,,2025-05-20T15:42:52.869826
11643,163,478,view,,2025-01-16T15:42:52.869826
11644,329,79,view,,2025-08-05T15:42:52.869826
11645,941,294,view,,2025-05-20T15:42:52.869826
11646,148,28,view,,2024-12-04T15:42:52.869826
11647,190,256,add_to_cart,,2025-05-11T15:42:52.869826
11648,235,483,add_to_cart,,2024-08-14T15:42:52.869826
11649,182,137,view,,2025-07-24T15:42:52.869826
11650,92,486,view,,2024-09-08T15:42:52.869826
11651,635,402,view,,2025-04-25T15:42:52.869826
11652,328,356,view,,2024-11-28T15:42:52.869826
11653,488,189,wishlist,,2025-06-15T15:42:52.869826
11654,231,132,view,,2025-07-28T15:42:52.869826
11655,710,363,view,,2025-02-17T15:42:52.869826
11656,898,482,view,,2025-06-05T15:42:52.869826
11657,883,408,view,,2025-05-24T15:42:52.869826
11658,230,185,purchase,,2024-08-28T15:42:52.869826
11659,329,158,view,,2025-02-19T15:42:52.869826
11660,817,324,rating,4.0,2024-12-24T15:42:52.869826
11661,872,456,view,,2025-02-13T15:42:52.869826
11662,265,270,wishlist,,2025-01-10T15:42:52.869826
11663,127,414,add_to_cart,,2024-10-04T15:42:52.869826
11664,528,36,view,,2025-05-30T15:42:52.869826
11665,55,332,view,,2025-07-11T15:42:52.869826
11666,560,195,add_to_cart,,2025-01-01T15:42:52.869826
11667,131,122,purchase,,2024-12-28T15:42:52.869826
11668,933,79,view,,2025-08-09T15:42:52.869826
11669,410,137,view,,2025-08-06T15:42:52.869826
11670,246,98,add_to_cart,,2024-10-26T15:42:52.869826
11671,617,480,view,,2024-11-08T15:42:52.869826
11672,246,96,view,,2025-01-19T15:42:52.869826
11673,541,235,view,,2025-03-04T15:42:52.869826
11674,43,34,add_to_cart,,2024-12-08T15:42:52.869826
11675,429,361,view,,2025-05-02T15:42:52.869826
11676,609,179,view,,2025-05-10T15:42:52.869826
11677,954,306,view,,2025-06-25T15:42:52.869826
11678,161,295,view,,2024-09-26T15:42:52.869826
11679,117,129,rating,2.3,2025-05-28T15:42:52.869826
11680,333,235,view,,2024-12-31T15:42:52.869826
11681,392,117,view,,2025-06-04T15:42:52.869826
11682,817,78,view,,2025-06-13T15:42:52.869826
11683,513,212,view,,2025-06-20T15:42:52.869826
11684,239,192,view,,2025-04-03T15:42:52.869826
11685,858,116,add_to_cart,,2024-11-30T15:42:52.869826
11686,361,307,view,,2024-10-27T15:42:52.869826
11687,450,474,view,,2024-08-15T15:42:52.869826
11688,421,376,wishlist,,2025-01-09T15:42:52.869826
11689,565,495,view,,2024-12-06T15:42:52.869826
11690,36,11,add_to_cart,,2025-07-17T15:42:52.869826
11691,314,313,view,,2025-07-24T15:42:52.869826
11692,952,480,add_to_cart,,2024-11-09T15:42:52.869826
11693,359,137,view,,2025-06-22T15:42:52.869826
11694,611,291,view,,2024-09-30T15:42:52.869826
11695,914,179,wishlist,,2025-06-21T15:42:52.869826
11696,224,50,wishlist,,2025-01-27T15:42:52.869826
11697,623,290,view,,2024-08-16T15:42:52.869826
11698,27,366,view,,2025-06-23T15:42:52.869826
11699,629,223,wishlist,,2025-06-08T15:42:52.869826
11700,617,200,view,,2025-06-18T15:42:52.869826
11701,653,316,view,,2024-08-18T15:42:52.869826
11702,475,190,wishlist,,2025-06-25T15:42:52.869826
11703,738,342,view,,2025-06-24T15:42:52.869826
11704,162,91,view,,2024-10-04T15:42:52.869826
11705,725,143,wishlist,,2025-04-09T15:42:52.869826
11706,381,208,rating,4.8,2024-12-06T15:42:52.869826
11707,52,267,view,,2025-04-22T15:42:52.869826
11708,439,68,wishlist,,2024-11-12T15:42:52.869826
11709,197,256,add_to_cart,,2025-01-08T15:42:52.869826
11710,309,255,view,,2024-09-03T15:42:52.869826
11711,400,187,view,,2025-03-19T15:42:52.869826
11712,697,219,view,,2025-05-14T15:42:52.869826
11713,26,322,view,,2025-04-14T15:42:52.869826
11714,640,50,view,,2024-10-20T15:42:52.869826
11715,202,337,view,,2025-03-29T15:42:52.869826
11716,348,183,view,,2025-05-09T15:42:52.869826
11717,964,247,view,,2024-12-26T15:42:52.869826
11718,128,431,view,,2025-01-02T15:42:52.869826
11719,773,261,view,,2025-05-04T15:42:52.869826
